,xComp,yComp
0,<module 'time' (built-in)>,<module 'time' (built-in)>
1,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.320720502115292e-60, 3.9072696530197755e-47, 2.191294191760822e-45, 5.263342447169614e-44, 7.428275215362682e-43, 6.606062582510442e-42, 2.944274317239586e-41, -1.4941101901875845e-40, -4.553517555190969e-39, -5.402636027778197e-38, -4.5613088768060765e-37, -3.056873127812163e-36, -1.6785174536025796e-35, -7.471660548036804e-35, -2.4708561341228455e-34, -3.4306478730675396e-34, 3.0030055439693467e-33, 3.4964983586181495e-32, 2.405876088965788e-31, 1.3400339786751622e-30, 6.553099355050174e-30, 2.913637802386534e-29, 1.2001586468395722e-28, 4.633036826747106e-28, 1.6895460107433983e-27, 5.856791146560496e-27, 1.9406659554014524e-26, 6.179949238084043e-26, 1.9014397736800522e-25, 5.681522929460765e-25, 1.656158542659154e-24, 4.726531592664548e-24, 1.323773370282729e-23, 3.6425123887690855e-23, 9.848149051779168e-23, 2.6147454325277845e-22, 6.812650525515538e-22, 1.7406714325300757e-21, 4.3596646249411095e-21, 1.0699754154514828e-20, 2.5735682360217295e-20, 6.065947163639038e-20, 1.4025470068820098e-19, 3.180424364520153e-19, 7.090143341837553e-19, 1.5501637808561013e-18, 3.3078787847571498e-18, 6.766479919694012e-18, 1.3745289676125737e-17, 2.8063478289209455e-17, 5.751601478069065e-17, 1.1759384594056512e-16, 2.345044410569364e-16, 4.669165949180347e-16, 9.261048516167828e-16, 1.8201143882974334e-15, 3.5348574334569672e-15, 6.789723448014633e-15, 1.289552238592061e-14, 2.4214716494107886e-14, 4.4971228805133076e-14, 8.26235688429281e-14, 1.501926294370717e-13, 2.7018456795768323e-13, 4.810917135717673e-13, 8.480662749518128e-13, 1.4802734754587069e-12, 2.5588147200989157e-12, 4.3811775451763156e-12, 7.431328941177343e-12, 1.2489121168223885e-11, 2.079939917516119e-11, 3.433085625928859e-11, 5.616848641163278e-11, 9.110291158494674e-11, 1.4650702888139068e-10, 2.3362787537235245e-10, 3.6947271042917087e-10, 5.795372505869273e-10, 9.017159402815305e-10, 1.3918552453802202e-09, 2.131568739574398e-09, 3.239135591530096e-09, 4.884561759969608e-09, 7.3102061515133296e-09, 1.0858773359134651e-08, 1.601096134341503e-08, 2.343563679967004e-08, 3.405610119109088e-08, 4.9136811521723526e-08, 7.039583176583784e-08, 1.0014930635641732e-07, 1.414953499051342e-07, 1.9854590929624313e-07, 2.7671633343078856e-07, 3.830835237806909e-07, 5.268245594104305e-07, 7.19748497860122e-07, 9.769345345335844e-07, 1.3174897266910212e-06, 1.7654389092019857e-06, 2.3507580949417933e-06, 3.1105604101871906e-06, 4.090440321755552e-06, 5.345977448403824e-06, 6.9443955319668305e-06, 8.966365145787139e-06, 1.1507930481381605e-05, 1.4682531207311373e-05, 1.862308016524911e-05, 2.3484046894986234e-05, 2.944348611424375e-05, 3.670493988267041e-05, 4.5499132912919914e-05, 5.608537309195966e-05, 6.87525645236034e-05, 8.381973908014475e-05, 0.00010163601528751878, 0.00012257990098504638, 0.0001470578690454008, 0.00017550215372588786, 0.0002083677388695924, 0.00024612853776817783, 0.00028927279725342455, 0.00033829779434369194, 0.0003937039310189524, 0.00045598836960825096, 0.0005256383857873238, 0.0006031246461129232, 0.0006888946401756939, 0.0007833665117924031, 0.0008869235374397785, 0.0009999094920690027, 0.0011226251218373986, 0.0012553259101614018, 0.001398221278618275, 0.0015514753091890282, 0.001715209011495548, 0.0018895040910711387, 0.0020744081058731564, 0.002269940832083202, 0.002476101600713488, 0.0026928773174358456, 0.0029202508427068428, 0.0031582093903019773, 0.003406752601483991, 0.003665899969805739, 0.003935697327384694, 0.004216222155579168, 0.004507587548417815, 0.0048099447320006814, 0.005123484122809068, 0.005448434987439195, 0.005785063840665789, 0.006133671783212718, 0.006494591031085926, 0.006868180921702867, 0.007254823696430855, 0.007654920353974035, 0.00806888684517176, 0.008497150839368334, 0.008940149238925249, 0.009398326555911295, 0.00987213419832544, 0.010362030647368759, 0.010868482447061035, 0.011391965877088177, 0.011932969142454244, 0.012491994891433142, 0.013069562867310546, 0.013666212508989528, 0.01428250533896851, 0.014919027011692187, 0.015576388937242178, 0.016255229440743084, 0.01695621446260022, 0.017680037844932307, 0.018427421282108676, 0.019199114035818157, 0.019995892526314674, 0.020818559911254465, 0.021667945752799136, 0.022544905854286104, 0.023450322322355242, 0.024385103881981347, 0.025350186443511138, 0.026346533895438333, 0.027375139076668546, 0.028437024869106983, 0.029533245346373777, 0.03066488691725626, 0.031833069412257, 0.03303894707672801, 0.034283709452562774, 0.03556858215000824, 0.03689482752967431, 0.038263745330379434, 0.03967667328970617, 0.04113498781030342, 0.04264010472598362, 0.04419348021806166, 0.04579661192522956, 0.04745104028099272, 0.04915835010293963, 0.05092017244945953, 0.05273818675327466, 0.05461412323821255, 0.05654976562648301, 0.05854695414835093, 0.0606075888740909, 0.06273363339858895, 0.06492711892064518, 0.06719014877080084, 0.0695249034531365, 0.07193364627857742, 0.07441872967846802, 0.07698260229476457, 0.07962781694416113, 0.08235703954818022, 0.08517305911790035, 0.08807879889387299, 0.09107732877251604, 0.09417187917242666, 0.09736585648394436, 0.10066286020360786, 0.1040667018225502, 0.10758142557967434, 0.1112113313239695, 0.11496099986955788, 0.11883532126019183, 0.12283952622534353, 0.12697922098014433, 0.1312604255270009, 0.1356896156888462, 0.14027376891900903, 0.14502041409662414, 0.14993768769776183, 0.15503439864485974, 0.16032010399981375, 0.16580519458169543, 0.17150098280161896, 0.177419778264292, 0.18357495844621882, 0.18998107986051743, 0.19665404226819388, 0.2036113060486811, 0.21087210446792704, 0.21845753983425414, 0.22639047084112934, 0.2346955555852287, 0.2433996888697477, 0.25253261421747464, 0.26212754985087944, 0.272221339557189, 0.2828536949584114, 0.29406560885254707, 0.30590091366996797, 0.31840760229663984, 0.33163910399961827, 0.345654629897731, 0.3605182013918633, 0.3762956980485816, 0.39305068659784986, 0.4108426647071942, 0.42972385752251174, 0.449748942049619, 0.470985601103732, 0.4935271610225186, 0.5174880331647655, 0.5429811347746885, 0.5701178389948767, 0.5990051669222072, 0.6297741040051628, 0.6625850944610032, 0.6976412032869257, 0.7350776738006874, 0.7748936638830473, 0.8170508450847228, 0.8614410292317752, 0.9078844636252408, 0.9561666246881022)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3140830754274083e-32, 6.162975822039155e-32, -2.9103830456724797e-19, -5.820766091345945e-19, -8.731149137018548e-19, 2.9582283945787943e-31, 2.9103830456738355e-18, 5.820766091347671e-18, 9.022187441589876e-18, 1.8626451492312547e-17, 3.667082637549388e-17, 6.839400157334717e-17, 1.2747477740054437e-16, 2.3836037144072283e-16, 4.4121406972418897e-16, 8.090864866973397e-16, 1.4607212506237259e-15, 2.6010093279190506e-15, 4.581233952194761e-15, 7.988128345460475e-15, 1.3796670828017141e-14, 2.3602915462111646e-14, 3.999419277535012e-14, 6.713060429320701e-14, 1.1163589078934809e-13, 1.8394639482724844e-13, 3.003687015735022e-13, 4.86130593344607e-13, 7.798831211404842e-13, 1.2403284199537767e-12, 1.955795451067735e-12, 3.0580113525509517e-12, 4.741662414744809e-12, 7.291927759070111e-12, 1.1122896103189722e-11, 1.6830597305670104e-11, 2.526551281334912e-11, 3.763077780604587e-11, 5.561386176851112e-11, 8.156144001987434e-11, 1.187092828331544e-10, 1.7148151149740848e-10, 2.458762525930082e-10, 3.499575718888157e-10, 4.944764956599478e-10, 6.936468189815511e-10, 9.661039154161802e-10, 1.3360767721314026e-09, 1.8348045941092996e-09, 2.502229242236297e-09, 3.388992936233698e-09, 4.558766943227785e-09, 6.090930518984878e-09, 8.083610239555763e-09, 1.0657077365904048e-08, 1.3957485185237671e-08, 1.8160908912834024e-08, 2.3477628554684205e-08, 3.015656999370649e-08, 3.848979283910298e-08, 4.88168860448088e-08, 6.152910591103664e-08, 7.707306722674087e-08, 9.59537795488754e-08, 1.1873680900026113e-07, 1.4604934392467274e-07, 1.7857995249214858e-07, 2.1707684368477782e-07, 2.6234448138740397e-07, 3.1523845516990233e-07, 3.766585801282961e-07, 4.475402804749178e-07, 5.288444046193527e-07, 6.215457189107001e-07, 7.26620428100652e-07, 8.450331664324059e-07, 9.77723987246118e-07, 1.1255959439342156e-06, 1.289503894040013e-06, 1.470245165408209e-06, 1.6685526938070875e-06, 1.885091172876838e-06, 2.12045664968821e-06, 2.375179855312274e-06, 2.6497333855484383e-06, 2.944542650803149e-06, 3.260000307601105e-06, 3.5964836802078893e-06, 3.9543744936583296e-06, 4.334080083297134e-06, 4.736055133799412e-06, 5.160822943313902e-06, 5.608995213157806e-06, 6.081289433571089e-06, 6.578543069619795e-06, 7.1017239415072445e-06, 7.651936429007265e-06, 8.230423394388689e-06, 8.838563993813185e-06, 9.477867812990662e-06, 1.014996599914015e-05, 1.085660024946044e-05, 1.1599610641569585e-05, 1.2380923344035982e-05, 1.3202539220847145e-05, 1.4066524244992981e-05, 1.4975002472049012e-05, 1.5930152108743073e-05, 1.6934204962392244e-05, 1.798944929631667e-05, 1.9098235865006724e-05, 2.0262986682057296e-05, 2.1486205899815675e-05, 2.2770492065577602e-05, 2.4118550970200076e-05, 2.5533208321697892e-05, 2.7017421552342352e-05, 2.8574290191048235e-05, 3.0207064388103333e-05, 3.191915134920231e-05, 3.371411960153767e-05, 3.5595701161749566e-05, 3.756779178959099e-05, 3.963444958586526e-05, 4.179989222481695e-05, 4.406849310268496e-05, 4.64447766431661e-05, 4.893341293735892e-05, 5.153921182401294e-05, 5.426711644794524e-05, 5.712219628317e-05, 6.01096395802872e-05, 6.323474520162492e-05, 6.65029138424908e-05, 6.991963870036505e-05, 7.349049573831395e-05, 7.722113378608869e-05, 8.111726481915826e-05, 8.518465484427806e-05, 8.942911588842584e-05, 9.385649963473963e-05, 9.847269326916652e-05, 0.00010328361809715247, 0.00010829523146102527, 0.00011351353244110074, 0.00011894457176883644, 0.00012459446633210358, 0.00013046941861799555, 0.00013657574142028617, 0.00014291988813179557, 0.00014950848895683988, 0.00015634839343210694, 0.0001634467197388495, 0.00017081091136711413, 0.000178448801704284, 0.00018636868711288668, 0.00019457940919373473, 0.00020309044734434512, 0.0002119120233302907, 0.00022105521980755882, 0.0002305321140361749, 0.00024035592692575602, 0.0002505411876754793, 0.00026110391664138644, 0.0002720618324252855, 0.00028343458999988136, 0.00029524405197434156, 0.000307514587355201, 0.00032027339000686994, 0.0003335508185426661, 0.0003473807735868695, 0.0003618011282200406, 0.0003768542081937498, 0.0003925873100462107, 0.00040905325702300654, 0.00042631100249507226, 0.00044442627728352724, 0.0004634722318491713, 0.00048352994012612616, 0.0005046887648559872, 0.0005270471276195843, 0.0005507142124435704, 0.0005758121367773761, 0.0006024771424070763, 0.0006308584926525418, 0.0006611148644365406, 0.0006934120855000003, 0.0007279297289288778, 0.0007648748893487323, 0.0008044894802016755, 0.0008470390684553464, 0.0008927859273852312, 0.0009419618736238866, 0.000994777364079824, 0.0010514856676978046, 0.0011124334594029284, 0.0011780246241155368, 0.0012486125793618186, 0.0013244051303918924, 0.0014054614911057084, 0.0014917551632621096, 0.0015831611175675664, 0.0016794329711283806, 0.001780283354656409, 0.001885551511722594, 0.0019952766825123147, 0.0021097286851337327, 0.002226397478430314, 0.002336937128568445, 0.0024323454628437657, 0.0025097715769392126, 0.0025739170939083067, 0.002632103068956365, 0.0026890459258060995, 0.002708160954435823, 0.0026195522456215203, 0.0023990830930077783, 0.002077414029935082, 0.0017011308081564813, 0.0012915351437625087, 0.0008298313299031947, 0.0002852971836903584, -0.000303673916584965, -0.0008851258511370502, -0.0014751370754627346, -0.0021170959133685607, -0.002819846888885841, -0.0035406937272509653, -0.0042070046346184276, -0.00473391334229184, -0.005036627952834549)"
2,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8899364055402488e-36, 7.649281773908049e-35, 1.1086418944000996e-33, 7.37266183779815e-33, -1.6052788155115587e-33, -6.087572695475102e-31, -7.82934230576154e-30, -6.124056869243336e-29, -3.4322073053480444e-28, -1.390119580316487e-27, -3.312735046581731e-27, 5.191335111962804e-27, 1.1945435400191311e-25, 8.85271322594672e-25, 4.8329211599906745e-24, 2.2138323571698436e-23, 9.011756425026293e-23, 3.3684861335150746e-22, 1.1802210983164041e-21, 3.819322734627978e-21, 1.1568275044574823e-20, 3.300243419628452e-20, 9.025360007794728e-20, 2.4495283852662666e-19, 6.67183048336002e-19, 1.8391679811110195e-18, 4.95314434070293e-18, 1.3003313147904382e-17, 3.308112741029299e-17, 8.079804171210122e-17, 1.939256292175216e-16, 4.566887637215944e-16, 1.0569975322772285e-15, 2.4018915719495985e-15, 5.357139525272839e-15, 1.1723606360144816e-14, 2.5184692838571377e-14, 5.312735256654537e-14, 1.101098472121572e-13, 2.2433370012739256e-13, 4.4953507340021665e-13, 8.86442331423562e-13, 1.720919138196164e-12, 3.2906838507024012e-12, 6.200278604433225e-12, 1.151618321928877e-11, 2.10931533296636e-11, 3.811226981073972e-11, 6.795557321557193e-11, 1.196083455152119e-10, 2.0787690038329717e-10, 3.568494815917834e-10, 6.052261787608786e-10, 1.0144209439627514e-09, 1.680720018245973e-09, 2.753297013681846e-09, 4.460571626218282e-09, 7.148297736829853e-09, 1.1333922512936781e-08, 1.7783217493607154e-08, 2.761699034400862e-08, 4.245787939804063e-08, 6.462983626561884e-08, 9.742591616209e-08, 1.454633907405617e-07, 2.1514889990646395e-07, 3.15280238207097e-07, 4.5781523222998874e-07, 6.58841736785695e-07, 9.397857069741954e-07, 1.3288961568305246e-06, 1.8630460856539111e-06, 2.589886577041799e-06, 3.5703866619846643e-06, 4.881783608643569e-06, 6.6209565466896054e-06, 8.908220372694021e-06, 1.1891516536505692e-05, 1.5750952674762893e-05, 2.0703614582375034e-05, 2.7008542548925857e-05, 3.4971730934087834e-05, 4.49509767696811e-05, 5.7360372338908166e-05, 7.267421063132614e-05, 9.143005407181065e-05, 0.00011423070879816789, 0.00014174485168436476, 0.00017470607754024148, 0.00021391017106356836, 0.0002602104628517157, 0.0003145112006235031, 0.00037775895396344167, 0.00045093217018396384, 0.0005350291057288748, 0.0006310544660986341, 0.000740005190786453, 0.0008628559108254572, 0.001000544677843376, 0.001153959608087039, 0.001323927096904957, 0.0015112022345417123, 0.0017164619908786012, 0.0019403016356013825, 0.0021832347246141964, 0.002445696819538568, 0.0027280529235478948, 0.0030306084243469566, 0.0033536231459330573, 0.0036973279375101384, 0.004061943082783379, 0.004447697706657341, 0.004854849297606229, 0.00528370245811384, 0.005734626044393661, 0.006208067957982254, 0.006704566999747615, 0.007224761381820648, 0.007769393702492412, 0.008339312408770973, 0.008935469985690437, 0.009558918305509095, 0.010210801729974225, 0.010892348673757653, 0.011604862399306505, 0.012349711819106414, 0.013128323031501975, 0.013942172215881225, 0.014792780371253474, 0.015681710211256937, 0.016610565342815548, 0.017580991670399483, 0.018594680798232205, 0.01965337506238677, 0.02075887372435227, 0.021913039804450828, 0.023117807030274266, 0.024375186420498976, 0.025687272112209218, 0.02705624616064155, 0.02848438218150436, 0.029974047853549703, 0.031527706438996904, 0.033147917600037165, 0.03483733788200767, 0.03659872128975912, 0.038434920396361455, 0.04034888839093874, 0.04234368240492319, 0.04442246837536511, 0.04658852763333448, 0.04884526534780802, 0.05119622088833177, 0.05364508007768974, 0.05619568921455187, 0.05885207073058631, 0.06161844046989397, 0.0644992267835783, 0.06749909179621703, 0.07062295519194048, 0.0738760207542011, 0.07726380586648186, 0.08079217431392256, 0.08446737282696493, 0.08829607122506919, 0.09228540765331737, 0.09644304115983422, 0.10077721420805943, 0.10529682649338552, 0.11001151622181396, 0.11493173785188746, 0.12006881944057918, 0.12543504419332502, 0.1310437789952697, 0.13690965945626363, 0.14304880433554934, 0.149478971175655, 0.15621954809079105, 0.1632913651911409, 0.17071702996465626, 0.17852146244435477, 0.18673252712875266, 0.19538141800518238, 0.20450231761467258, 0.21413119596208757, 0.22430474313044163, 0.23506376125392123, 0.2464536721766717, 0.25852506695352856, 0.27133322395769205, 0.2849361109225946, 0.2993910968114542, 0.3147528627216217, 0.3310721339077525, 0.3483943006237092, 0.3667700573460351, 0.38626954970223326, 0.40698757858165535, 0.4290287613423771, 0.4525001710382338, 0.4775035123699253, 0.5041451285324563, 0.5325390578920666, 0.5628618137497687, 0.5952776235540922, 0.6298376909220843, 0.6665254190481931, 0.7052635212081206, 0.7458991448375687, 0.7882391711797108, 0.8320703009895477, 0.8771818890193788, 0.9234115335103852, 0.9706731517295764, 1.018951428242708, 1.0682433052004612, 1.1185021429406765, 1.169615780083437, 1.2214329899546026, 1.2738103810117516, 1.3266430346222584, 1.3798790017942317, 1.4333137509901714, 1.4866800119568602, 1.5397708136472321, 1.5925165507629604, 1.6449830324808263, 1.6973190081567586, 1.7496915711870882, 1.8022340726489632, 1.8550159781102935, 1.9079993467229954, 1.961020079335733, 2.013811473541683, 2.066064975268829, 2.117504888392355, 2.167950944076633, 2.217351225671762, 2.2657755276128713, 2.3133834496565093, 2.3603750522909945, 2.4069371043682803, 2.4531975369640486, 2.4991979610584334, 2.5448895459865337, 2.5901519220310885, 2.6348292034666394, 2.678772708093591, 2.7218795195276115, 2.7641178594319693, 2.8055342423551517, 2.846242122859363, 2.8863960183033983, 2.926158073907519, 2.96566524410479, 3.0050045473685336, 3.0442014305626426, 3.0832228826592454, 3.1219934428062603, 3.1604194829133037, 3.198415659430009, 3.23592742050507, 3.2729447912721996, 3.309504947079213, 3.3456837594341837, 3.3815789501135285, 3.417289188665662, 3.452894090880788, 3.488439554297311, 3.5239313921630977, 3.559338187692778, 3.594602173715219, 3.6296552232102766, 3.664436071611499, 3.6989048515131415, 3.733051858443183, 3.7668989432411335, 3.8004936738977935, 3.8338980201162274, 3.8671744349493204, 3.900372618098788, 3.9335198957172546, 3.966617165596248, 3.9996409929981462, 4.032551028680707, 4.065300776197562, 4.097849100470674, 4.130169855842443, 4.1622575856857456, 4.194128244232191)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.164153218269337e-18, -1.164153218269337e-18, -2.9103830456738355e-19, 3.492459654807814e-18, 7.56699591875e-18, 1.658918336033751e-17, 3.783497959375631e-17, 8.78935679793376e-17, 1.8771970644591565e-16, 3.8853613659738467e-16, 8.035567589103407e-16, 1.6379635781048378e-15, 3.2814568839965737e-15, 6.465124897658295e-15, 1.2542877811936988e-14, 2.3977772798387707e-14, 4.5187189243734015e-14, 8.397124474868065e-14, 1.5390774933621625e-13, 2.783059608191322e-13, 4.966187407262516e-13, 8.747191168367375e-13, 1.5211108257062077e-12, 2.6121546397916277e-12, 4.43076743977144e-12, 7.424965151585864e-12, 1.2295242340770113e-11, 2.0123185822740463e-11, 3.2558231905569684e-11, 5.208524788031588e-11, 8.240276452852965e-11, 1.2895051680971936e-10, 1.996354633593099e-10, 3.058175608748576e-10, 4.636304223094959e-10, 6.95726766134611e-10, 1.0335539627704184e-09, 1.5202799509279796e-09, 2.2145028048545086e-09, 3.1948869649204583e-09, 4.565873066894856e-09, 6.4646044437542e-09, 9.069198741927081e-09, 1.260846555931512e-08, 1.7373127733299362e-08, 2.3728543475737084e-08, 3.212884792883453e-08, 4.313233613036519e-08, 5.741779733390944e-08, 7.580138671066226e-08, 9.925349150143758e-08, 1.2891492297377731e-07, 1.661116538036799e-07, 2.123672354573526e-07, 2.6941198480723825e-07, 3.391880371165693e-07, 4.238494356794618e-07, 5.257565756337389e-07, 6.474645460621494e-07, 7.917052189601733e-07, 9.61363308295618e-07, 1.1594470512620372e-06, 1.3890546231886455e-06, 1.653337856855129e-06, 1.955465259090793e-06, 2.2985866632615603e-06, 2.685802085165205e-06, 3.120137426181665e-06, 3.604529562598242e-06, 4.141823057276237e-06, 4.734780227590163e-06, 5.386105617607995e-06, 6.09848508696686e-06, 6.874638795403322e-06, 7.717386396502435e-06, 8.629721833236428e-06, 9.614894331186168e-06, 1.0676491589152893e-05, 1.1818520835751075e-05, 1.3045483400272659e-05, 1.4362438756717125e-05, 1.5775054632587507e-05, 1.728964068890143e-05, 1.8913164406711945e-05, 2.0653249065692367e-05, 2.2518154963737172e-05, 2.4516746189272298e-05, 2.66584462126334e-05, 2.8953186220906715e-05, 3.1411350421848075e-05, 3.404372246200264e-05, 3.6861436654355914e-05, 3.98759369423015e-05, 4.3098945526121035e-05, 4.65424419606314e-05, 5.021865242587145e-05, 5.41400478979992e-05, 5.831934920571061e-05, 6.276953652155012e-05, 6.750386075825635e-05, 7.253585463460471e-05, 7.787934178843034e-05, 8.354844311651843e-05, 8.955758038876882e-05, 9.592147808113599e-05, 0.00010265516533253943, 0.00010977398094975943, 0.00011729358517009736, 0.0001252299818139055, 0.00013359955330005668, 0.00014241910973560729, 0.00015170595350724042, 0.00016147796286453825, 0.00017175370001083073, 0.00018255254781202046, 0.00019389487306141484, 0.00020580220811738936, 0.00021829744526162542, 0.00023140505133491251, 0.0002451513220241286, 0.0002595646865347634, 0.0002746760568777956, 0.0002905192169997961, 0.00030713125947959274, 0.0003245530806970792, 0.000342829927495264, 0.00036201193830218137, 0.0003821545283175798, 0.00040331880776314777, 0.0004255726531323667, 0.0004489926402610478, 0.0004736659770967766, 0.0004996910349322203, 0.0005271756880022016, 0.0005562337697108677, 0.000586985712757615, 0.0006195683835502341, 0.0006541475840400324, 0.0006909192751965443, 0.0007300930033858621, 0.0007718661798598037, 0.0008164066465043973, 0.0008638832873206215, 0.0009145274295718764, 0.0009686523589290397, 0.0010265916360696625, 0.0010885981319768423, 0.001154787667974, 0.0012251927989249678, 0.0012997783127113582, 0.0013783594477905503, 0.001460610672648327, 0.001546239808944777, 0.0016351566980399024, 0.001727484959417075, 0.0018231984742061724, 0.0019178587772409605, 0.0020028756789992885, 0.0020717271644158652, 0.00212487335146358, 0.0021682740159247316, 0.0022075096041500875, 0.0022368892111515326, 0.0022035007606887452, 0.0020608325914100445, 0.001811356476791759, 0.0014926735231563792, 0.0011367838808679087, 0.0007420805794837865, 0.0002824144206424791, -0.00024146411120227335, -0.0007580527983194335, -0.0012538927656791377, -0.0017757362371898094, -0.0023628226011795095, -0.0030016721694131887, -0.003629874626991131, -0.004163419502238891, -0.004507506384380855, -0.004595221810391681, -0.004355720314546285, -0.0037684411795944617, -0.0028952399255820493, -0.0018659744611437268, -0.0008020292681762964, 0.00022170216180494862, 0.0011318596852391005, 0.001863398496074864, 0.0023848132153552193, 0.002716841352591537, 0.0029185255162789137, 0.003053688334099247, 0.0031557072237662354, 0.0032228308345061407, 0.003242260474693781, 0.003212560529404662, 0.003146833080381106, 0.003060880031402591, 0.0029620492285546973, 0.0028669710369098045, 0.002793456443252129, 0.002747261042514104, 0.002717510141836188, 0.0026838124040116096, 0.0026274819994852594, 0.0025383215934644543, 0.0024145836911755314, 0.0022593737551908077, 0.0020801138925898854, 0.0018877814102993273, 0.00169403047243466, 0.0015076760072231243, 0.0013330274368990036, 0.001170658502091082, 0.0010192171208580625, 0.0008767908469852204, 0.0007414914954916307, 0.0006119650837439483, 0.000488043179387998, 0.0003711292313481884, 0.000263939788421208, 0.00016967487757590938, 9.099830460024272e-05, 2.9184027832585002e-05, -1.63692219361522e-05, -4.816405471241847e-05, -7.014397094773361e-05, -8.683918571794624e-05, -0.00010235303872496715, -0.00011948389270877158, -0.00013921961174900854, -0.0001607145694668688, -0.00018172645135394738, -0.00019938196339985836, -0.0002110674917933375, -0.0002152155817920498, -0.00021179264210868798, -0.00020237893197072587, -0.00018983960182217263, -0.0001776837311602275, -0.00016927614644679512, -0.00016709407658233033, -0.00017220368319303958, -0.00018407398177999745, -0.00020076165763727172, -0.00021941151108539891, -0.0002369457299143951, -0.0002507764639995136, -0.00025937694773914277, -0.0002625847301147566, -0.0002615767090882182, -0.00025853372623330095, -0.00025608380055119895, -0.0002566610707529504, -0.00026193188485823526, -0.000272418345920622, -0.0002873993187058055, -0.0003051020697928397, -0.0003231303043994549)"
