0,1e-12
0.0011674,0.036621
0.0023348,0.039381
0.0035022,0.013608
0.0046696,0.012681
0.005837,0.090174
0.0070044,0.16045
0.0081718,0.16824
0.0093392,0.16218
0.010507,0.16484
0.011674,0.16276
0.012841,0.17702
0.014009,0.2066
0.015176,0.23108
0.016344,0.24905
0.017511,0.26294
0.018678,0.2605
0.019846,0.24693
0.021013,0.25401
0.022181,0.29838
0.023348,0.3647
0.024516,0.42632
0.025683,0.45763
0.02685,0.45022
0.028018,0.42166
0.029185,0.39898
0.030353,0.39808
0.03152,0.42137
0.032687,0.4619
0.033855,0.50448
0.035022,0.53716
0.03619,0.55771
0.037357,0.56689
0.038524,0.566
0.039692,0.56193
0.040859,0.56635
0.042027,0.58736
0.043194,0.6227
0.044361,0.66009
0.045529,0.68433
0.046696,0.69122
0.047864,0.69229
0.049031,0.7008
0.050198,0.72039
0.051366,0.75091
0.052533,0.79036
0.053701,0.82598
0.054868,0.84111
0.056035,0.83607
0.057203,0.8275
0.05837,0.82715
0.059538,0.83457
0.060705,0.84809
0.061873,0.87095
0.06304,0.90471
0.064207,0.94225
0.065375,0.97145
0.066542,0.98667
0.06771,0.99369
0.068877,1.0017
0.070044,1.0153
0.071212,1.0355
0.072379,1.0631
0.073547,1.095
0.074714,1.1216
0.075881,1.1319
0.077049,1.1245
0.078216,1.1122
0.079384,1.113
0.080551,1.1346
0.081718,1.1696
0.082886,1.2045
0.084053,1.2298
0.085221,1.242
0.086388,1.2442
0.087555,1.248
0.088723,1.2666
0.08989,1.3049
0.091058,1.3542
0.092225,1.3975
0.093392,1.4204
0.09456,1.4193
0.095727,1.4031
0.096895,1.3871
0.098062,1.3856
0.09923,1.404
0.1004,1.436
0.10156,1.4669
0.10273,1.486
0.1039,1.4941
0.10507,1.5014
0.10623,1.5177
0.1074,1.5457
0.10857,1.5807
0.10974,1.6148
0.1109,1.6399
0.11207,1.6522
0.11324,1.6556
0.11441,1.6595
0.11557,1.6722
0.11674,1.6952
0.11791,1.7237
0.11908,1.7502
0.12024,1.7682
0.12141,1.775
0.12258,1.7736
0.12375,1.7712
0.12491,1.7764
0.12608,1.7604
0.12725,1.7821
0.12841,1.8219
0.12958,1.8379
0.13075,1.8366
0.13192,1.8051
0.13308,1.7761
0.13425,1.7834
0.13542,1.8077
0.13659,1.8219
0.13775,1.8263
0.13892,1.8216
0.14009,1.8082
0.14126,1.7959
0.14242,1.7885
0.14359,1.7873
0.14476,1.7981
0.14593,1.8184
0.14709,1.8312
0.14826,1.8234
0.14943,1.7988
0.1506,1.7712
0.15176,1.7552
0.15293,1.762
0.1541,1.7909
0.15527,1.8252
0.15643,1.8454
0.1576,1.844
0.15877,1.8267
0.15993,1.8061
0.1611,1.7931
0.16227,1.7887
0.16344,1.7859
0.1646,1.7805
0.16577,1.7751
0.16694,1.7747
0.16811,1.7806
0.16927,1.7893
0.17044,1.7952
0.17161,1.7961
0.17278,1.796
0.17394,1.8021
0.17511,1.8171
0.17628,1.834
0.17745,1.8408
0.17861,1.8307
0.17978,1.8073
0.18095,1.7827
0.18212,1.7693
0.18328,1.7709
0.18445,1.7819
0.18562,1.7924
0.18678,1.7954
0.18795,1.7903
0.18912,1.7826
0.19029,1.7802
0.19145,1.7866
0.19262,1.798
0.19379,1.8063
0.19496,1.8061
0.19612,1.7988
0.19729,1.7904
0.19846,1.7863
0.19963,1.788
0.20079,1.7933
0.20196,1.7992
0.20313,1.8032
0.2043,1.8037
0.20546,1.8001
0.20663,1.7934
0.2078,1.7861
0.20897,1.7816
0.21013,1.782
0.2113,1.7864
0.21247,1.7922
0.21364,1.7966
0.2148,1.7983
0.21597,1.7977
0.21714,1.7962
0.2183,1.7947
0.21947,1.7932
0.22064,1.7907
0.22181,1.7863
0.22297,1.7803
0.22414,1.774
0.22531,1.7693
0.22648,1.7677
0.22764,1.7701
0.22881,1.776
0.22998,1.784
0.23115,1.7916
0.23231,1.7966
0.23348,1.7987
0.23465,1.7994
0.23582,1.8006
0.23698,1.8033
0.23815,1.8059
0.23932,1.8059
0.24049,1.8013
0.24165,1.7927
0.24282,1.7828
0.24399,1.775
0.24516,1.7711
0.24632,1.7704
0.24749,1.7702
0.24866,1.7689
0.24982,1.7666
0.25099,1.7654
0.25216,1.7676
0.25333,1.7736
0.25449,1.7814
0.25566,1.7883
0.25683,1.7922
0.258,1.7932
0.25916,1.7929
0.26033,1.7931
0.2615,1.7942
0.26267,1.7952
0.26383,1.7944
0.265,1.7911
0.26617,1.7861
0.26734,1.781
0.2685,1.777
0.26967,1.7743
0.27084,1.7726
0.27201,1.7716
0.27317,1.7718
0.27434,1.7736
0.27551,1.7767
0.27668,1.7801
0.27784,1.7823
0.27901,1.7825
0.28018,1.7808
0.28134,1.7783
0.28251,1.776
0.28368,1.7746
0.28485,1.7739
0.28601,1.7734
0.28718,1.7725
0.28835,1.7715
0.28952,1.771
0.29068,1.7719
0.29185,1.7745
0.29302,1.7782
0.29419,1.7823
0.29535,1.7857
0.29652,1.7876
0.29769,1.7879
0.29886,1.7869
0.30002,1.7849
0.30119,1.7823
0.30236,1.779
0.30353,1.7752
0.30469,1.7712
0.30586,1.7674
0.30703,1.7643
0.3082,1.7623
0.30936,1.7616
0.31053,1.762
0.3117,1.7631
0.31286,1.7647
0.31403,1.7662
0.3152,1.7674
0.31637,1.7684
0.31753,1.7697
0.3187,1.7718
0.31987,1.775
0.32104,1.7791
0.3222,1.7829
0.32337,1.7853
0.32454,1.7852
0.32571,1.7825
0.32687,1.7781
0.32804,1.7732
0.32921,1.7691
0.33038,1.7663
0.33154,1.7648
0.33271,1.7641
0.33388,1.764
0.33505,1.7643
0.33621,1.7652
0.33738,1.7666
0.33855,1.768
0.33972,1.7686
0.34088,1.7679
0.34205,1.7658
0.34322,1.7632
0.34438,1.7611
0.34555,1.7603
0.34672,1.7608
0.34789,1.7621
0.34905,1.7637
0.35022,1.7652
0.35139,1.7666
0.35256,1.7681
0.35372,1.7698
0.35489,1.7716
0.35606,1.7731
0.35723,1.774
