0.010000 ; 2.019737 ; 0.001100 ; 0.012000 ; 0.201974 ; 0.998012 
0.020000 ; 2.036060 ; 0.001220 ; 0.014000 ; 0.203606 ; 0.994067 
0.030000 ; 2.049803 ; 0.001360 ; 0.016000 ; 0.204980 ; 0.988209 
0.040000 ; 2.061504 ; 0.001520 ; 0.018000 ; 0.206150 ; 0.980491 
0.050000 ; 2.071534 ; 0.001700 ; 0.020000 ; 0.207153 ; 0.970977 
0.060000 ; 2.080155 ; 0.001900 ; 0.022000 ; 0.208016 ; 0.959740 
0.070000 ; 2.087565 ; 0.002120 ; 0.024000 ; 0.208757 ; 0.946861 
0.080000 ; 2.093913 ; 0.002360 ; 0.026000 ; 0.209391 ; 0.932431 
0.090000 ; 2.099315 ; 0.002620 ; 0.028000 ; 0.209932 ; 0.916546 
0.100000 ; 2.103867 ; 0.002900 ; 0.030000 ; 0.210387 ; 0.899310 
0.110000 ; 2.107644 ; 0.003200 ; 0.032000 ; 0.210764 ; 0.880829 
0.120000 ; 2.110710 ; 0.003520 ; 0.034000 ; 0.211071 ; 0.861216 
0.130000 ; 2.113118 ; 0.003860 ; 0.036000 ; 0.211312 ; 0.840586 
0.140000 ; 2.114914 ; 0.004220 ; 0.038000 ; 0.211491 ; 0.819055 
0.150000 ; 2.116137 ; 0.004600 ; 0.040000 ; 0.211614 ; 0.796742 
0.160000 ; 2.116821 ; 0.005000 ; 0.042000 ; 0.211682 ; 0.773765 
0.170000 ; 2.116999 ; 0.005420 ; 0.044000 ; 0.211700 ; 0.750241 
0.180000 ; 2.116696 ; 0.005860 ; 0.046000 ; 0.211670 ; 0.726285 
0.190000 ; 2.115939 ; 0.006320 ; 0.048000 ; 0.211594 ; 0.702010 
0.200000 ; 2.114749 ; 0.006800 ; 0.050000 ; 0.211475 ; 0.677527 
0.210000 ; 2.113149 ; 0.007300 ; 0.052000 ; 0.211315 ; 0.652941 
0.220000 ; 2.111159 ; 0.007820 ; 0.054000 ; 0.211116 ; 0.628352 
0.230000 ; 2.108797 ; 0.008360 ; 0.056000 ; 0.210880 ; 0.603856 
0.240000 ; 2.106082 ; 0.008920 ; 0.058000 ; 0.210608 ; 0.579544 
0.250000 ; 2.103032 ; 0.009500 ; 0.060000 ; 0.210303 ; 0.555500 
0.260000 ; 2.099663 ; 0.010100 ; 0.062000 ; 0.209966 ; 0.531801 
0.270000 ; 2.095992 ; 0.010720 ; 0.064000 ; 0.209599 ; 0.508519 
0.280000 ; 2.092037 ; 0.011360 ; 0.066000 ; 0.209204 ; 0.485718 
0.290000 ; 2.087814 ; 0.012020 ; 0.068000 ; 0.208781 ; 0.463454 
0.300000 ; 2.083339 ; 0.012700 ; 0.070000 ; 0.208334 ; 0.441780 
0.310000 ; 2.078630 ; 0.013400 ; 0.072000 ; 0.207863 ; 0.420738 
0.320000 ; 2.073703 ; 0.014120 ; 0.074000 ; 0.207370 ; 0.400367 
0.330000 ; 2.068576 ; 0.014860 ; 0.076000 ; 0.206858 ; 0.380696 
0.340000 ; 2.063265 ; 0.015620 ; 0.078000 ; 0.206327 ; 0.361750 
0.350000 ; 2.057790 ; 0.016400 ; 0.080000 ; 0.205779 ; 0.343548 
0.360000 ; 2.052168 ; 0.017200 ; 0.082000 ; 0.205217 ; 0.326102 
0.370000 ; 2.046417 ; 0.018020 ; 0.084000 ; 0.204642 ; 0.309420 
0.380000 ; 2.040556 ; 0.018860 ; 0.086000 ; 0.204056 ; 0.293504 
0.390000 ; 2.034604 ; 0.019720 ; 0.088000 ; 0.203460 ; 0.278352 
0.400000 ; 2.028580 ; 0.020600 ; 0.090000 ; 0.202858 ; 0.263958 
0.410000 ; 2.022504 ; 0.021500 ; 0.092000 ; 0.202250 ; 0.250311 
0.420000 ; 2.016396 ; 0.022420 ; 0.094000 ; 0.201640 ; 0.237398 
0.430000 ; 2.010273 ; 0.023360 ; 0.096000 ; 0.201027 ; 0.225203 
0.440000 ; 2.004157 ; 0.024320 ; 0.098000 ; 0.200416 ; 0.213706 
0.450000 ; 1.998066 ; 0.025300 ; 0.100000 ; 0.199807 ; 0.202885 
0.460000 ; 1.992018 ; 0.026300 ; 0.102000 ; 0.199202 ; 0.192718 
0.470000 ; 1.986033 ; 0.027320 ; 0.104000 ; 0.198603 ; 0.183180 
0.480000 ; 1.980127 ; 0.028360 ; 0.106000 ; 0.198013 ; 0.174245 
0.490000 ; 1.974317 ; 0.029420 ; 0.108000 ; 0.197432 ; 0.165886 
0.500000 ; 1.968620 ; 0.030500 ; 0.110000 ; 0.196862 ; 0.158076 
0.510000 ; 1.963049 ; 0.031600 ; 0.112000 ; 0.196305 ; 0.150787 
0.520000 ; 1.957618 ; 0.032720 ; 0.114000 ; 0.195762 ; 0.143992 
0.530000 ; 1.952339 ; 0.033860 ; 0.116000 ; 0.195234 ; 0.137663 
0.540000 ; 1.947223 ; 0.035020 ; 0.118000 ; 0.194722 ; 0.131773 
0.550000 ; 1.942279 ; 0.036200 ; 0.120000 ; 0.194228 ; 0.126296 
0.560000 ; 1.937514 ; 0.037400 ; 0.122000 ; 0.193751 ; 0.121204 
0.570000 ; 1.932933 ; 0.038620 ; 0.124000 ; 0.193293 ; 0.116474 
0.580000 ; 1.928542 ; 0.039860 ; 0.126000 ; 0.192854 ; 0.112081 
0.590000 ; 1.924341 ; 0.041120 ; 0.128000 ; 0.192434 ; 0.108002 
0.600000 ; 1.920333 ; 0.042400 ; 0.130000 ; 0.192033 ; 0.104213 
