0.100000 ; 5.670000 ; 0.001100 ; 0.001000  ; 0.567000
0.200000 ; 5.640000 ; 0.001200 ; 0.001000  ; 0.564000
0.300000 ; 5.610001 ; 0.001300 ; 0.001000  ; 0.561000
0.400000 ; 5.580000 ; 0.001400 ; 0.001000  ; 0.558000
0.500000 ; 5.550000 ; 0.001500 ; 0.001000  ; 0.555000
0.600000 ; 5.520000 ; 0.001600 ; 0.001000  ; 0.552000
0.700000 ; 5.490000 ; 0.001700 ; 0.001000  ; 0.549000
0.800000 ; 5.460000 ; 0.001800 ; 0.001000  ; 0.546000
0.900000 ; 5.430000 ; 0.001900 ; 0.001000  ; 0.543000
1.000000 ; 5.400000 ; 0.002000 ; 0.001000  ; 0.540000
1.100000 ; 5.370001 ; 0.002100 ; 0.001000  ; 0.537000
1.200000 ; 5.340000 ; 0.002200 ; 0.001000  ; 0.534000
1.300000 ; 5.310000 ; 0.002300 ; 0.001000  ; 0.531000
1.400000 ; 5.280000 ; 0.002400 ; 0.001000  ; 0.528000
1.500000 ; 5.250000 ; 0.002500 ; 0.001000  ; 0.525000
1.600000 ; 5.220000 ; 0.002600 ; 0.001000  ; 0.522000
1.700000 ; 5.190000 ; 0.002700 ; 0.001000  ; 0.519000
1.800000 ; 5.160000 ; 0.002800 ; 0.001000  ; 0.516000
1.900000 ; 5.130000 ; 0.002900 ; 0.001000  ; 0.513000
2.000000 ; 5.100000 ; 0.003000 ; 0.001000  ; 0.510000
2.100000 ; 5.070000 ; 0.003100 ; 0.001000  ; 0.507000
2.200000 ; 5.040000 ; 0.003200 ; 0.001000  ; 0.504000
2.300000 ; 5.010000 ; 0.003300 ; 0.001000  ; 0.501000
2.400000 ; 4.980000 ; 0.003400 ; 0.001000  ; 0.498000
2.500000 ; 4.950000 ; 0.003500 ; 0.001000  ; 0.495000
2.600000 ; 4.920000 ; 0.003600 ; 0.001000  ; 0.492000
2.700000 ; 4.890000 ; 0.003700 ; 0.001000  ; 0.489000
2.799999 ; 4.860000 ; 0.003800 ; 0.001000  ; 0.486000
2.899999 ; 4.830000 ; 0.003900 ; 0.001000  ; 0.483000
2.999999 ; 4.800000 ; 0.004000 ; 0.001000  ; 0.480000
3.099999 ; 4.770000 ; 0.004100 ; 0.001000  ; 0.477000
3.199999 ; 4.740000 ; 0.004200 ; 0.001000  ; 0.474000
3.299999 ; 4.710000 ; 0.004300 ; 0.001000  ; 0.471000
3.399999 ; 4.680000 ; 0.004400 ; 0.001000  ; 0.468000
3.499999 ; 4.650001 ; 0.004500 ; 0.001000  ; 0.465000
3.599999 ; 4.620000 ; 0.004600 ; 0.001000  ; 0.462000
3.699999 ; 4.590001 ; 0.004700 ; 0.001000  ; 0.459000
3.799999 ; 4.560000 ; 0.004800 ; 0.001000  ; 0.456000
3.899998 ; 4.530000 ; 0.004900 ; 0.001000  ; 0.453000
3.999998 ; 4.500000 ; 0.005000 ; 0.001000  ; 0.450000
4.099998 ; 4.470001 ; 0.005100 ; 0.001000  ; 0.447000
4.199998 ; 4.440001 ; 0.005200 ; 0.001000  ; 0.444000
4.299998 ; 4.410000 ; 0.005300 ; 0.001000  ; 0.441000
4.399998 ; 4.380001 ; 0.005400 ; 0.001000  ; 0.438000
4.499998 ; 4.350000 ; 0.005500 ; 0.001000  ; 0.435000
4.599998 ; 4.320001 ; 0.005600 ; 0.001000  ; 0.432000
4.699998 ; 4.290001 ; 0.005700 ; 0.001000  ; 0.429000
4.799998 ; 4.260001 ; 0.005800 ; 0.001000  ; 0.426000
4.899998 ; 4.230001 ; 0.005900 ; 0.001000  ; 0.423000
4.999998 ; 4.200001 ; 0.006000 ; 0.001000  ; 0.420000
5.099998 ; 4.170001 ; 0.006100 ; 0.001000  ; 0.417000
5.199997 ; 4.140001 ; 0.006200 ; 0.001000  ; 0.414000
5.299997 ; 4.110001 ; 0.006300 ; 0.001000  ; 0.411000
5.399997 ; 4.080001 ; 0.006400 ; 0.001000  ; 0.408000
5.499997 ; 4.050001 ; 0.006500 ; 0.001000  ; 0.405000
5.599997 ; 4.020001 ; 0.006600 ; 0.001000  ; 0.402000
5.699997 ; 3.990001 ; 0.006700 ; 0.001000  ; 0.399000
5.799997 ; 3.960001 ; 0.006800 ; 0.001000  ; 0.396000
5.899997 ; 3.930001 ; 0.006900 ; 0.001000  ; 0.393000
5.999997 ; 3.900002 ; 0.007000 ; 0.001000  ; 0.390000
6.099997 ; 3.870001 ; 0.007100 ; 0.001000  ; 0.387000
6.199996 ; 3.840001 ; 0.007200 ; 0.001000  ; 0.384000
6.299996 ; 3.810002 ; 0.007300 ; 0.001000  ; 0.381000
6.399996 ; 3.780002 ; 0.007400 ; 0.001000  ; 0.378000
6.499996 ; 3.750002 ; 0.007500 ; 0.001000  ; 0.375000
6.599996 ; 3.720002 ; 0.007600 ; 0.001000  ; 0.372000
6.699996 ; 3.690002 ; 0.007700 ; 0.001000  ; 0.369000
6.799996 ; 3.660002 ; 0.007800 ; 0.001000  ; 0.366000
6.899996 ; 3.630002 ; 0.007900 ; 0.001000  ; 0.363000
6.999996 ; 3.600002 ; 0.008000 ; 0.001000  ; 0.360000
7.099996 ; 3.570002 ; 0.008100 ; 0.001000  ; 0.357000
7.199996 ; 3.540002 ; 0.008200 ; 0.001000  ; 0.354000
7.299995 ; 3.510002 ; 0.008300 ; 0.001000  ; 0.351000
7.399995 ; 3.480002 ; 0.008400 ; 0.001000  ; 0.348000
7.499995 ; 3.450002 ; 0.008500 ; 0.001000  ; 0.345000
7.599995 ; 3.420002 ; 0.008600 ; 0.001000  ; 0.342000
7.699995 ; 3.390002 ; 0.008700 ; 0.001000  ; 0.339000
7.799995 ; 3.360002 ; 0.008800 ; 0.001000  ; 0.336000
7.899995 ; 3.330002 ; 0.008900 ; 0.001000  ; 0.333000
7.999995 ; 3.300003 ; 0.009000 ; 0.001000  ; 0.330000
8.099995 ; 3.270002 ; 0.009100 ; 0.001000  ; 0.327000
8.199995 ; 3.240002 ; 0.009200 ; 0.001000  ; 0.324000
8.299995 ; 3.210003 ; 0.009300 ; 0.001000  ; 0.321000
8.399996 ; 3.180003 ; 0.009400 ; 0.001000  ; 0.318000
8.499996 ; 3.150003 ; 0.009500 ; 0.001000  ; 0.315000
8.599997 ; 3.120003 ; 0.009600 ; 0.001000  ; 0.312000
8.699997 ; 3.090003 ; 0.009700 ; 0.001000  ; 0.309000
8.799997 ; 3.060003 ; 0.009800 ; 0.001000  ; 0.306000
8.899998 ; 3.030003 ; 0.009900 ; 0.001000  ; 0.303000
8.999998 ; 3.000003 ; 0.010000 ; 0.001000  ; 0.300000
9.099998 ; 3.000000 ; 0.010100 ; 0.001000  ; 0.300000
9.199999 ; 3.000000 ; 0.010200 ; 0.001000  ; 0.300000
9.299999 ; 3.000000 ; 0.010300 ; 0.001000  ; 0.300000
9.400000 ; 3.000000 ; 0.010400 ; 0.001000  ; 0.300000
9.500000 ; 3.000000 ; 0.010500 ; 0.001000  ; 0.300000
9.600000 ; 3.000000 ; 0.010600 ; 0.001000  ; 0.300000
9.700001 ; 3.000000 ; 0.010700 ; 0.001000  ; 0.300000
9.800001 ; 3.000000 ; 0.010800 ; 0.001000  ; 0.300000
9.900002 ; 3.000000 ; 0.010900 ; 0.001000  ; 0.300000
10.000002 ; 3.000000 ; 0.011000 ; 0.001000  ; 0.300000
10.100002 ; 3.000000 ; 0.011100 ; 0.001000  ; 0.300000
10.200003 ; 3.000000 ; 0.011200 ; 0.001000  ; 0.300000
10.300003 ; 3.000000 ; 0.011300 ; 0.001000  ; 0.300000
10.400003 ; 3.000000 ; 0.011400 ; 0.001000  ; 0.300000
10.500004 ; 3.000000 ; 0.011500 ; 0.001000  ; 0.300000
10.600004 ; 3.000000 ; 0.011600 ; 0.001000  ; 0.300000
10.700005 ; 3.000000 ; 0.011700 ; 0.001000  ; 0.300000
